movie_id,title,year,directors,actors,genres
673,cape fear,1962,J. Lee Thompson,Gregory Peck Robert Mitchum Polly Bergen Lori Martin Martin Balsam Jack Kruschen Telly Savalas Barrie Chase Paul Comi John McKee Page Slattery Ward Ramsey Edward Platt Will Wright Joan Staley Norma Yost Mack Williams Tom Newman Alan Reynolds Herb Armstrong Bunny Rhea Cindy Carol Alan Wells Allan Ray Paul Levitt Don Anderson Eddie Baker Ralph Brooks Bill Clark Jack Elkins James Gonzalez Herman Hack Chuck Hamilton George Holmes Michael Jeffers Joseph Jenkins Kenner G. Kemp Joseph La Cava Marion Landers Clyde McLeod Bob Noble Fred Rapport John Rice Jack Richardson Jeffrey Sayre Josephine Smith Hal Taggart Glen Walters,Drama Thriller
674,cat people,1982,Paul Schrader,Nastassja Kinski Malcolm McDowell John Heard Annette O'Toole Ruby Dee Ed Begley Jr. Scott Paulin Frankie Faison Ron Diamond Lynn Lowry John Larroquette Tessa Richarde Patricia Perkins Berry Berenson Fausto Barajas John H. Fields Emery Hollier Stephen Marshal Robert Pavlovich Julie Denney Arione De Winter Francine Segal Don Hood David Showacre Neva Gage Marisa Folse Danelle Hand John C. Isbell Roger E. Reid Charles Joseph Konya Jr. Marco St. John Brett Alexander Gregory Gatto Terc Martinez David Ross McCarty Harry Hauss James Deeth Ray Wise Jo Ann Dearing The Black Pope David Blackwell Craig Deroche Stocker Fontelieu Elisha Rapson,Fantasy Horror Thriller
675,nosferatu nosferatu eine symphonie des grauens,1922,F.W. Murnau,Max Schreck Gustav von Wangenheim Greta Schröder Georg H. Schnell Ruth Landshoff Gustav Botz Alexander Granach John Gottowt Max Nemetz Wolfgang Heinz Albert Venohr Eric van Viele Karl Etlinger Guido Herzfeld Hans Lanser-Rudolf Loni Nest Josef Sareny Fanny Schreck Hardy von Francois Heinrich Witte,Fantasy Horror
676,crucible the,1996,Nicholas Hytner,Daniel Day-Lewis Winona Ryder Paul Scofield Joan Allen Bruce Davison Rob Campbell Jeffrey Jones Peter Vaughan Karron Graves Charlayne Woodard Frances Conroy Elizabeth Lawrence George Gaynes Mary Pat Gleason Robert Breuler Rachael Bella Ashley Peldon Tom McDermott John Griesemer Michael Gaston William Preston Ruth Maleczech Sheila Pinkham Peter Maloney Kali Rocha Taylor Stanley Lian-Marie Holmes Charlotte Melen Carmella Riley Jessie Kilguss Simone Marean Amee Gray Anna V. Boksenbaum Mary Reardon Alexander Streit Michael McKinstry Dorothy Brodesser Dossy Peabody Mara Clark Jane Pulkkinen Katrina Nevin Will Lyman Karen MacDonald Sheila Ferrini June Lewin Ken Cheeseman Steven Ochoa Paul Bronk Mark Grant Melanie Hardy Duncan B. Putney Dale Resteghini J.T. Turner,Drama History
677,fire on the mountain,1996,Beth Gage George Gage,Jerry Archbold Fritz Benedict Bill Bowerman Ralph Bromighin David Brower Earl Clark Ben Duke Bil Dunaway Newc Eldredge Hugh Evans Bill Hackett John H. Hay John Hurst John Jay Dev Jennings Steve Kanaly Steve Knowlton Howard R. Koch Oley Kohlman Ralph Lafferty Chelton Leonard Bob Lewis Mac MacKenzie Morlan Nelson Bob Nordhaus Robert Parker Paul F. Petzoldt Friedl Pfeifer Pete Seibert John Skillern Gary Werntz Dick Wilson John Woodward,Documentary
678,volcano,1997,Mick Jackson,Tommy Lee Jones Anne Heche Gaby Hoffmann Don Cheadle Jacqueline Kim Keith David John Corbett Michael Rispoli John Carroll Lynch Marcello Thedford Laurie Lathem Bert Kramer Bo Eason James MacDonald Dayton Callie Michael Cutt Kevin Bourland Valente Rodriguez Sheila Howard Gerry Black Susie Essman Lou Myers Gareth Williams Juan Gabriel Reynoso Angela Albarez Richard Penn Jennifer Estlin Mickey Cottrell Darnell Suttles Ken Kerman Sal Rendino Michael Manuel Jared Thorne Taylor Thorne Richard Schiff Brad Blumenthal Pete Kasper Brian Markinson Robert Wisdom Katie Rich Ceal Coleman Phil Nee Gary Carlos Cervantes George Zaver Marty Levy Wayne Grace John Bishop Marcia del Mar Mother Love Kayli DeGregorio Kelsi DeGregorio Steven Maines Josie Dapar Joy Baggish Ron Perkins Todd Sible Joshua Fardon Catherine Schreiber David Pressman Danny Comden Michael McGrady Michole Briana White Steve MacLaughlin Howard DuVall Sam Alejan Gary Kent James Robert Tittor John Edson David T. Mabowe Ken Thomas Eddie J. Low Georganna Barry Tom Crabson Rick Rogers Harvey Levin Shepard Smith Larry Carroll Christopher Spinder Penny Griego Jeremy Thompson Kerry Kilbride Jennifer Bjorklund Angie Crouch Rick Garcia Frank Buckley Peter Trunk Steve Edwards Terry Anzur Sasha Foo Lonnie Lardner Chris Myers Michael Villani Pat Lalama Charles Perez Paula Bond Teresa Quevedo-Stoll Sandra Clark Leo Quinones Rich Goldner Alina Recasens Juan Carlos González Walter Richards James Scott Hodson Richard Saxton Jere Laird Sergio Urquidi Luann Lee Jane Velez-Mitchell Dorothy Lucey Jillian Barberie Chris McWatt Jane Wells Jean Martirez Karl T. Wright Al Naipo Andrea Wynn Warren Olney Takayuki Yamauchi Bruce R. Orchid Jeffrey J. Ayers Amy Ball Greg Bronson Jim Childs Pina De Rosa Joe Forbes Mark Gantt Michael Haddad Glenn Soo Hoo Lew Knopp Johnny Mansbach Scott McKinley Steve Mora John Ward Nielsen Michael Power Louis E. Rosas Paul Shottner Gary Anthony Sturgis D. Danny Warhol Jennifer Wellings Alex Wexo,Action Drama Sci-Fi Thriller
679,conan the barbarian,1981,,,
680,kull the conqueror,1997,John Nicolella,Kevin Sorbo Tia Carrere Thomas Ian Griffith Litefoot Roy Brocksmith Harvey Fierstein Karina Lombard Edward Tudor-Pole Douglas Henshall Joe Shaw Sven-Ole Thorsen Terry O'Neill Pat Roach John Hallam Peter Petruna Boris Bacik Paul Kynman Paul Weston,Action Adventure Fantasy
681,wishmaster,1997,Robert Kurtzman,Angus Scrimm Ari Barak Jake McKinnon Greg Funk Andrew Divoff Richard Assad Robert Englund Ted Raimi Dan Hicks Joseph Pilato Tom Kendall John Byner Wendy Benson-Landes Chris Lemmon Tony Crane Tammy Lauren Ashley Power Garner Verne Troyer Walter Phelan Ricco Ross George 'Buck' Flower Reggie Bannister Peter Liapis Frank Nicotero Brian Klugman Jenny O'Hara Gretchen Palmer Jean St. James Azita Azar Joe Svezia Kane Hodder Dennis Hayden Betty McGuire Renee Faia Tony Todd Cyndi Pass Howard Berger Robert Jacob Brad J. Mead Wade Beckett Robert Kurtzman Dennis Madalone Louis E. Rosas Tom Savini Mary Ann Schmidt Annie Sorell Jay Tando,Fantasy Horror
682,i know what you did last summer,1997,Jim Gillespie,Jennifer Love Hewitt Sarah Michelle Gellar Ryan Phillippe Freddie Prinze Jr. Muse Watson Bridgette Wilson-Sampras Anne Heche Johnny Galecki Stuart Greer J. Don Ferguson Deborah Hobart Mary McMillan Rasool J'Han Dan Albright Lynda Clark Shea Broom John Bennes Jennifer Bland William Neely Jonathan Quint Richard Dale Miller Mary Neva Huff David Lee Hartman Patti D'Arbanville David F. Maxwell Stephen McKenna,Horror Mystery
683,rocket man,1997,Stuart Gillard,Harland Williams Jessica Lundy William Sadler Jeffrey DeMunn James Pickens Jr. Beau Bridges Peter Onorati Don Lake Bill Jenkins Ken Farmer Blake Boyd Brandon Kaplan Paxton Whitehead Don Armstrong Pamela West Marjorie Carroll Claire Birnbaum Sean Tweedley Cindy Hogan Felicia Griffin Lidia Porto Richard Dillard Gil Glasgow Edie Mirman Raven Charlotte Biggs Franklin Chang-Diaz Dale Wade Davis Shelley Duvall Jose Guillermo Figueroa Al Hayter Michael Honig C. Anthony Jackson Gene Kato Alan Martin Bryan Lee McGlothin Brent Mitchell Tony Myrick Gailard Sartain,Comedy Family Sci-Fi
684,in the line of fire,1993,Wolfgang Petersen,Clint Eastwood John Malkovich Rene Russo Dylan McDermott Gary Cole Fred Thompson John Mahoney Gregory Alan Williams Jim Curley Sally Hughes Clyde Kusatsu Steve Hytner Tobin Bell Bob Schott Juan A. Riojas Elsa Raven Arthur Senzy Patrika Darbo Mary Van Arsdel Ryan Cutrona Lawrence Lowe Brian Libby Eric Bruskotter Patrick Caddell John Heard Alan Toy Carl Ciarfalio Walt MacPherson Robert Peters Tyde Kierney Anthony Peck Rick Hurst Doris E. McMillon Robert Sandoval Joshua Malina William G. Schilling Michael Kirk Richard G. Camphuis Marlan Clarke Robert Alan Beuth Susan Lee Hoffman Donna Hamilton Bob Jimenez Cylk Cozart Michael Zurich Rich DiDonato Jeffrey Kurt Miller Kirk Jordan Farzad Aghili Markus Alexander Lena Banks Elliott J. Brown Robert Buckingham Ian Paul Cassidy Bob Courts Michael Graziano Ryal Haakenson Aaron Michael Lacey Steve Railsback Reed Rudy William Shipman Greg Smith Michael Werckle,Action Crime Drama Thriller
685,executive decision,1996,Stuart Baird,Kurt Russell Steven Seagal Halle Berry John Leguizamo Oliver Platt Joe Morton David Suchet BD Wong Len Cariou Whip Hubley Andreas Katsulas Mary Ellen Trainor Marla Maples J.T. Walsh Ingo Neuhaus William James Jones Paul Collins Nicholas Pryor Stanley Grover Eugene Roche Ken Jenkins Charles Hallahan Dey Young Richard Riehle Robert Apisa Granville Hatcher Christopher Maher Jay Tavare Ahmed Ahmed Shaun Toub Majed Ibrahim Jon Huertas Joey Naber Ray Baker Michael Milhoan Julie Wright Sunni Boswell Gregg Artz Will Schaub Yvonne Zima Marianne Muellerleile Brad Blaisdell Don Fischer John Rixey Moore Warren Munson Lance August Maggie Egan James C. Victor Tim Kelleher David Birznieks Paul Bollen Nick Jameson Juan Fernández Todd Jeffries Joe Cook Ilia Volok Blair Valk Joseph Makkar Damon Lee Magdalene St. Michaels Robert Londberg Edmond Brown Michelle Boudreau Kurt Kohler Anna Carolina Alvim Sayed Badreya Greg Bronson Craig E. Dunn Monica Huntington Jaime Irizarry Casey Lowe Dana Schick Scott D. Stewart,Action Adventure Thriller
686,perfect world a,1993,Clint Eastwood,Kevin Costner Clint Eastwood Laura Dern T.J. Lowther Keith Szarabajka Leo Burmester Paul Hewitt Bradley Whitford Ray McKinnon Jennifer Griffin Leslie Flowers Belinda Flowers Darryl Cox Jay Whiteaker Taylor Suzanna McBride Christopher Reagan Ammons Mark Voges Vernon Grote James Jeter Ed Geldart Bruce McGill Nik Hagler Gary Moody George Haynes Marietta Marich Rodger Boyce Lucy Lee Flippin Elizabeth Ruscio David Kroll Gabriel Folse Gil Glasgow Dennis Letts John Hussey Margaret Bowman John M. Jackson Connie Cooper Cameron Finley Katy Wottrich Marco Perella Linda Hart Brandon Smith George Orrison Wayne Dehart Mary Alice Kevin Jamal Woods Tony Frank Woody Watson James W. Gavin Craig Hosking Jimmy Ray Pickens David Stanford Greg Stechman Libby Villari,Crime Drama Thriller
687,mchales navy,1997,Bryan Spicer,Tom Arnold Dean Stockwell Debra Messing David Alan Grier Tim Curry Ernest Borgnine Bruce Campbell French Stewart Danton Stone Brian Haley Henry Cho Anthony Jesse Cruz Honorato Magaloni Guillermo Ríos Eduardo López Rojas Tom Ayers Scott Cleverdon Robert Schuch Tommy Chong Paco Mauri Juan Rebolledo Diego Vazquez Lozano Lucy Moreno Mineko Mori Luis Lemus Alejandro Reyes Alex Cole Joe Keyes Tomás Leal Luisa Huertas Joe Minjares Fima Noveck Eric Champnella John Pyper-Ferguson Anthony Azizi Bryan Spicer Erick Avari James Hong,Action Comedy
688,leave it to beaver,1997,Andy Cadiff,Christopher McDonald Janine Turner Cameron Finley Erik von Detten Adam Zolotin Barbara Billingsley Ken Osmond Frank Bank Erika Christensen Alan Rachins E.J. De la Pena Justin Restivo Geoff Pierson Louis Martin Braga III Glenn Walker Harris Jr. Grace Phillips Sam Gifaldi Brighton Hertford Shirley Prestia Brenda Song Fran Bennett Wendy L. Walsh Lindsay Boyd Heather Lauren Olson Matthew Carey George Fisher Kate C. Sklar Darryl Smith Tim Allen Elliott J. Brown Lacey Calhoun Sumer Loggins Bill McAdams Jr. Dayna Price Patricia Richardson Stone Van Gorder Florence Vinger Benny Wasserman,Comedy Family
689,jackal the,1997,Michael Caton-Jones,Bruce Willis Richard Gere Sidney Poitier Diane Venora Mathilda May J.K. Simmons Richard Lineback John Cunningham Jack Black Tess Harper Leslie Phillips Stephen Spinella Sophie Okonedo David Hayman Steve Bassett Yuri Stepanov Walt MacPherson Ravil Isyanov Maggie Castle Karen Kirschenbauer Terrence Currier Daniel Dae Kim Michael Caton-Jones Laura Viederman Peter Sullivan Richard Cubison Jim Grimshaw Gregory Porter Miller Bob Kingdom Murphy Guyer Philip Le Maistre Serge Houde James McCauley Terry Loughlin Victor Sobchak Serge Christiaenssens Boris Boscovic Ewan Bailey Danette Alberico Debra Gano John Harrington Bland Pamela Poitier Jonathan Aris Eddie Bo Smith Jr. Larry King Dan Ziskie Gayle Jessup Bill Collins David Gene Gibbs James M. Helkey Allen Altman Mike Azevedo David Barrass Glenn Thomas Carson Caryn Cheever Jim Clark George Lane Cooper Robert Gwyn Davin Tom Delmar Sam Feuer Harry Fielder Reese Foster Pierre Gaudette Mikhail Gorbachev Dalton Gray Dave Groom Eric Hoziel Raymond H. Johnson Jeff Johnston Tim Krueger Jared Labelle V.I. Lenin Lee Litas Robert Minkoff Jarmo Mäkinen Edgar Olvera Frank Principe Ronald Reagan J. Christoffer Slotte Tim L. Smith Chax Stern Dominic Paolo Testa Rick Touhy Tsar Nicholas II Tsarina Alexandra Emma Willis Boris Yeltsin,Action Crime Drama Thriller
690,seven years in tibet,1997,Jean-Jacques Annaud,Brad Pitt David Thewlis BD Wong Mako Danny Denzongpa Victor Wong Ingeborga Dapkunaite Jamyang Jamtsho Wangchuk Lhakpa Tsamchoe Jetsun Pema Ama Ashe Dongtse Sonam Wangchuk Dorjee Tsering Ric Young Ngawang Chojor Duncan Fraser Benedick Blythe Tom Raudaschl Wolfgang Tonninger Samdup Dhargyal Chemchok Tenzin Jangchub Angphurba Sherpa Tsering Wangdue Yama Ngudup Cheshatsang Kalsang Dhundop Lungtok Sonam Bidhartsang Lama Champa Tsondu Geshe Lobsang Nyma Geshe Yeshi Tsultrim Lama Champa Chandu Pemba Norbu Sherpa Karma Apo-Tsang Ngawang Tenzingyatso Choeden Tsering Lama Jampa Lekshe Lama Thupten Nugdup Daniel Tedeschi Gerardo Ebert Sebastian Zevalia Philipp Kriechbaum Lobsang Gendun Rinpoche Tenzin Gyaltsen Rinpoche Sharpa Tulku Rinpoche Zongra Tulku Rinpoche Victor A. Haddox,Adventure Biography Drama History War
691,dark city,1998,Alex Proyas,Rufus Sewell William Hurt Kiefer Sutherland Jennifer Connelly Richard O'Brien Ian Richardson Bruce Spence Colin Friels John Bluthal Mitchell Butel Melissa George Frank Gallacher Ritchie Singer Justin Monjo Nicholas Bell Satya Gumbert Noah Gumbert Frederick Miragliotta Peter Sommerfeld Timothy Jones Jeanette Cronin Paul Livingston Michael Lake David Wenham Alan Cinis Bill Highfield Terry Bader Rosemary Traynor Edward Grant Maureen O'Shaughnessy Deobia Oparei Marques Johnson Doug Scroope Cinzia Coassin Tyson McCarthy Luke Styles Anthony Kierann Laura Keneally Natalie Bollard Eliot Paton Naomi van der Velden Peter Callan Mark Hedges Darren Gilshenan Ray Rizzo Bill Rutherford Marin Mimica Anthony Pace Tony Mosley Glenford O. Richards Stanley Steer Greg Tell William Upjohn Anita Kelsey Wilma Kaddissi Marcus Proctor,Mystery Sci-Fi Thriller
692,american president the,1995,Rob Reiner,Michael Douglas Annette Bening Martin Sheen Michael J. Fox Anna Deavere Smith Samantha Mathis Shawna Waldron David Paymer Anne Haney Richard Dreyfuss Nina Siemaszko Wendie Malick Beau Billingslea Gail Strickland Joshua Malina Clement von Franckenstein Efrat Lavie John Mahoney Taylor Nichols John Mahon Tom Dahlgren Ralph Meyering Jr. Kurt Boesen Joseph Latimore Darryl Alan Reed Andrew Steel Jordan Lund Richard McGonagle Frank Cavestani Richard Stahl Alice Kushida Renee Faia Beans Morocco Kathryn Ish Kamilah Martin Augie Blunt Thom Barry Steve Gonzales Gabriel Jarret Karen Maruyama Nancy Kandal George Murdock Bernie McInerney Jack Gilroy Matthew Saks Googy Gress Ron Canada Brian Pietro Rick Garcia Aaron Sorkin Kymberly Newberry Greg Poland Leslie Bega Jennifer Crystal Foley Arthur Senzy Nick Toth Jorge Noa Maud Winchester Jeffrey Anderson Suzanne Michaels Mark Thompson David Drew Gallagher Todd Odom Michael G. Alexander Anthony Backman Rose Barrett Faith Burton Jan Citron Arthur Eckdahl Roger Ferreira Jill Gable Adolphus Hankins Betty Hankins James Lasley Mark Norris Sherry O'Keefe Roger Steffens Helen Thomas Ray Uhler,Comedy Drama Romance
693,casino,1995,Martin Scorsese,Robert De Niro Sharon Stone Joe Pesci James Woods Don Rickles Alan King Kevin Pollak L.Q. Jones Dick Smothers Frank Vincent John Bloom Pasquale Cajano Melissa Prophet Bill Allison Vinny Vella Philip Suriano Erika von Tagen Frankie Avalon Steve Allen Jayne Meadows Jerry Vale Joseph Rigano Catherine Scorsese Oscar Goodman Gene Ruffini Dominick Grieco Richard Amalfitano Richard F. Strafella Casper Molee David Leavitt Peter Conti Cathy Scorsese Steve Vignari Rick Crachy Larry E. Nadler Paul Herman Salvatore Petrillo Joey DePinto Heidi Keller Millicent Sheridan Nobu Matsuhisa Toru Nagai Charlene Hunter Dom Angelo Joe Molinaro Ali Pirouzkar Frankie J. Allison Jeff Scott Anderson Jennifer M. Abbott Frank Washko Jr. Christian A. Azzinaro Robert C. Tetzlaff Anthony Russell Carol Wilson Joe Lacoco John Manca Ronald Maccone Buck Stephens Joseph P. Reidy Joe La Due Fred Smith Sonny D'Angelo Greg Anderson Stuart Nisbet Tommy DeVito Frank Adonis Joseph Bono Craig Vincent Daniel P. Conte Paul Dottore Richard T. Smith David Rose Jonathan Kraft Michael McKensie Pratt Patti James Ruth Gillis Carol Cardwell Dean Casper Nan Brennan Karyn Amalfitano C.C. Carr David Varriale Darla House Carol Krolick Frank Regich Herb Schwartz Bret McCormick Clem Caserta Jed Mills Janet Denti Cameron Milzer Leain Vashon Jim Morgan Williams Brian Le Baron Mortiki Yerushalmi Mufid M. Khoury Khosrow Abrishami Richard Riehle Mike Maines Bobby Hitt Shellee Renee Alfred Nittoli Carl Ciarfalio Jack Orend Linda Perri Ffolliott Le Coque J. Charles Thompson Michael Paskevich Mike Weatherford Eric Randall Gwen Castaldi Brian Reddy Roy Conrad Mike Bradley Dave Courvoisier George Comando Andy Jarrell Robert B. Sidell Tyde Kierney Paige Novodor Claudia Haro Sasha Semenoff Gil Dova George W. Allf Madeline Parquette Nick Mazzola Jed L. Hansen Gino Bertin Mitch Kolpan Csaba Maczala Peter Sugden Rudy Guerrero Randy Sutton Jeff Corbin Sly Smith Joe Anastasi F. Marcus Casper Jeffery Azzinaro Richard Wagner Carrie Cipollini Loren Stevens Gary C. Rainey David Arcerio Haven Earle Haley Sam Wilson Michael Toney John Branch Jeff Burbank Phillip V. Caruso Earl Chaney Frank Cullotta Peter Paul Eastman Billy Gilbride Alfonso Gomez-Rejon Tyler Keegan Andrea Nittoli Kelly Walter Ludwig John Maczko Johnny Mansbach Arnold Montey Bobbie Paulson Bob Pepper Bruce Pobanz Phil Proctor Kim Renee Steve Schirripa Jo-Anne Smith-Ojeil Dick Warlock,Crime Drama
694,persuasion,1995,,,
695,kicking and screaming,1995,Noah Baumbach,Josh Hamilton Samuel Gould Catherine Kellner Jonathan Baumbach John Lehr Olivia d'Abo Peter Czernin Carlos Jacott Chris Eigeman Eric Stoltz Eliza Roberts Jason Wiles Parker Posey Christopher Reed Noah Baumbach Jason S. Kassin Cara Buono David DeLuise Thea Goodman Lauren Katz Alexia Landeau Perrey Reeves Tony Giglio Richard Tacchino Nico Baumbach José Ignacio Álvarez Solier Fagundez Ian Davids Matthew Kaplan Dean Cameron Elliott Gould Marissa Ribisi Kaela Dobkin Sal Viscuso Jessica Hecht Nora Perricone Melanie Holmes Paul McMichael Paul Speaks,Comedy Drama Romance
696,city hall,1996,Harold Becker,Al Pacino John Cusack Bridget Fonda Danny Aiello Martin Landau David Paymer Anthony Franciosa Richard Schiff Lindsay Duncan Nestor Serrano Mel Winkler Luna Lauren Velez Chloe Morris Ian Quinlan Roberta Peters Angel David Larry Romano Rob LaBelle Ray Aranha Jaliyl Lynn John C. Vennema Steve Aronson Jerome X. O'Donovan Mark Lonow Murphy Guyer John Finn Richard Gant Tamara Tunie Fran Brill Brian Murray John Slattery Benny Nieves Miguel Sierra Sylvia Kauders Brenda Thomas Gerry Vichi Ernest F. Hollings Jordan Baker Leonard Chapman Tony Capone Jennifer Prescott Joseph A. Kelly Harry Bugin Ron L. Cox Kaity Tong Amy Atkins Brenda Pressley Michael O'Looney Carl White Mary Murphy Justin Ashforth Charles Gemmill Gina Rice Roma Torre Jack Cafferty Lewis Dodley Ed Koch Stanley Anderson Sally Mayes Lucia Mendoza Geoffrey Wade Gloria K. Smith James F. Gainer David Wenzel Alex Ballar Sedly Bloomfield Michael Carrara Mary L. Davis Nancy Duerr Brian Ferrari Harrison Freed Philippe Hartmann Dorinda Katz Kent Klineman Marshall Dancing Elk Lucas Michael Luceri Michael Luggio Doris McCarthy Frances Mignano Romano Mosca Chris Place Joseph C. Reyes Michelle Rouhani Andrew D. Schwartz Ralph A. Villani John Haynes Walker,Drama Thriller
